Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
baseline,KOR,gigatCO2 / year,0.784572,0.832656,0.858329,0.852918,0.829643,0.803856,0.776529,0.745642,0.711326,0.673762,0.631225,0.583198,0.535572,0.494351,0.46035,0.433568,0.415798,0.407552,0.403025,0.396657,0.38892,0.381294,0.3737,0.365807,0.35769,0.34949,0.341245
baseline,CHN,gigatCO2 / year,11.3913,12.3409,12.9464,13.1773,13.1412,12.9543,12.6142,12.1004,11.4385,10.6611,9.78648,8.85127,7.9814,7.29015,6.75734,6.3482,6.10006,6.03539,6.0488,6.03331,5.99697,5.96828,5.9452,5.92027,5.89409,5.86873,5.84408
baseline,SEAS,gigatCO2 / year,1.51417,1.8104,2.05656,2.1902,2.22561,2.20785,2.22112,2.32377,2.44627,2.52021,2.5907,2.6955,2.74884,2.68494,2.60853,2.61925,2.66843,2.69259,2.69018,2.67116,2.63585,2.58343,2.51558,2.43449,2.3422,2.24041,2.12965
baseline,INDO,gigatCO2 / year,1.63506,1.70042,1.7503,1.81536,1.84659,1.80527,1.75695,1.76774,1.81534,1.8598,1.87193,1.83816,1.79117,1.76245,1.74254,1.71699,1.68642,1.65363,1.61695,1.57452,1.52693,1.47523,1.41989,1.36134,1.30026,1.23727,1.17271
baseline,JAP,gigatCO2 / year,1.06462,1.01508,0.974342,0.952046,0.945549,0.949755,0.960321,0.97171,0.97291,0.954697,0.919463,0.874167,0.832607,0.805373,0.785114,0.7634,0.743745,0.730313,0.719279,0.706292,0.691758,0.676883,0.661658,0.645883,0.629679,0.613221,0.596601
baseline,OCE,gigatCO2 / year,0.388396,0.370206,0.366606,0.417442,0.484469,0.519586,0.510422,0.46521,0.437798,0.467873,0.499098,0.476967,0.441203,0.437753,0.451799,0.460513,0.464892,0.469885,0.474112,0.475406,0.474037,0.470699,0.465466,0.458338,0.449548,0.439317,0.427619
baseline,RSAS,gigatCO2 / year,0.417044,0.539118,0.664963,0.789269,0.925921,1.09217,1.29967,1.55042,1.81572,2.06977,2.32422,2.59406,2.87493,3.15976,3.44831,3.73982,4.02598,4.29378,4.51892,4.68222,4.78821,4.8455,4.85671,4.82414,4.7533,4.6489,4.51008
baseline,RSAF,gigatCO2 / year,0.786528,0.71864,0.783636,1.12294,1.40426,1.31651,1.05558,0.881144,0.841981,0.926255,1.08997,1.28406,1.46524,1.6067,1.73153,1.86385,1.99393,2.1059,2.18792,2.23289,2.24381,2.22545,2.18032,2.11096,2.02138,1.91526,1.79397
relative_abatement,CAN,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,USA,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,MEX,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,RCAM,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,BRA,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,RSAM,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,NAF,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,WAF,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,EAF,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,SAF,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,WEU,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,CEU,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,TUR,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,UKR,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,STAN,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,RUS,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,ME,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,INDIA,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,KOR,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,CHN,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,SEAS,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,INDO,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,JAP,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,OCE,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,RSAS,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relative_abatement,RSAF,fraction_of_baseline_emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,CAN,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,USA,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,MEX,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,RCAM,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,BRA,gigatCO2 / year,-2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,RSAM,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,NAF,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,WAF,gigatCO2 / year,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,EAF,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,SAF,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,WEU,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,CEU,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,TUR,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,UKR,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,STAN,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,RUS,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,ME,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,INDIA,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,KOR,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,CHN,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,SEAS,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,INDO,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,JAP,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,OCE,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,RSAS,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_emission_reduction,RSAF,gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cumulative_emissions,Global,gigatCO2,0,222.367,459.168,706.174,960.379,1220.98,1487.28,1756.92,2028.13,2301.96,2580.22,2863.29,3150.31,3440.16,3732.22,4026.99,4325.42,4628.02,4934.34,5242.63,5550.72,5856.76,6159.16,6456.48,6747.38,7030.76,7305.65
global_emissions,Global,gigatCO2 / year,42.8173,46.1297,48.5905,50.212,51.4701,52.7699,53.7518,54.1019,54.383,55.1476,56.1594,57.0655,57.7447,58.1927,58.633,59.2767,60.0926,60.9503,61.5751,61.7422,61.4938,60.9199,60.0438,58.8818,57.4783,55.8746,54.079
emission_relative_cumulative,Global,,1,1.00003,0.999178,0.997579,0.995551,0.993167,0.990446,0.987409,0.984044,0.980274,0.97601,0.971212,0.965871,0.95999,0.953567,0.946593,0.939058,0.930953,0.922285,0.913094,0.90343,0.893344,0.88289,0.872127,0.861116,0.849921,0.838609
temperature,Global,degC_above_PI,1.16,1.29787,1.44468,1.59783,1.75544,1.91701,2.08212,2.24929,2.41744,2.58721,2.75974,2.93524,3.11319,3.2929,3.47398,3.65674,3.84176,4.02938,4.21929,4.41043,4.60145,4.79119,4.97868,5.16302,5.34338,5.51907,5.6895
slr_thermal,Global,meter,0.103814,0.109539,0.116024,0.123315,0.131438,0.140413,0.150251,0.160963,0.172552,0.185013,0.198345,0.212553,0.227646,0.243628,0.260497,0.278252,0.296892,0.31642,0.336841,0.358157,0.380366,0.403455,0.427407,0.452198,0.477797,0.504172,0.531286
slr_cumgsic,Global,meter,0.015,0.0231415,0.0315149,0.0401084,0.0488967,0.0578456,0.0669177,0.0760731,0.0852675,0.0944542,0.10359,0.112637,0.121559,0.13032,0.138884,0.147221,0.1553,0.163099,0.170597,0.177776,0.18462,0.191116,0.197253,0.203025,0.208427,0.21346,0.218127
slr_cumgis,Global,meter,0.006,0.0154801,0.0257173,0.0367584,0.048635,0.0613677,0.0749742,0.0894691,0.104858,0.121142,0.138322,0.156408,0.175409,0.195331,0.216175,0.23794,0.260628,0.284241,0.308783,0.334256,0.360657,0.387973,0.416187,0.445274,0.475206,0.505951,0.537472
total_SLR,Global,meter,0.124814,0.148161,0.173256,0.200181,0.22897,0.259626,0.292142,0.326505,0.362678,0.400609,0.440257,0.481599,0.524614,0.569278,0.615556,0.663413,0.712821,0.76376,0.816221,0.870189,0.925643,0.982544,1.04085,1.1005,1.16143,1.22358,1.28689
damage_costs,CAN,fraction_of_GDP,0,0.00227606,0.00494873,0.00802303,0.0114998,0.0153935,0.0197171,0.0244552,0.0295909,0.0351463,0.0411638,0.0476663,0.054654,0.0621157,0.0700475,0.0784694,0.0874159,0.0969159,0.106972,0.117547,0.128579,0.140005,0.151761,0.163778,0.175986,0.188315,0.200696
damage_costs,USA,fraction_of_GDP,0,0.00175252,0.0038092,0.00617061,0.00883518,0.0118136,0.0151153,0.0187271,0.0226349,0.0268569,0.0314272,0.0363638,0.0416663,0.0473258,0.0533389,0.0597216,0.0665013,0.0737008,0.0813219,0.0893348,0.0976904,0.106339,0.115231,0.124312,0.133528,0.142825,0.152149
damage_costs,MEX,fraction_of_GDP,0,0.00236638,0.00515644,0.00836985,0.0120037,0.0160731,0.0205915,0.0255397,0.0308979,0.0366923,0.0429721,0.0497634,0.0570657,0.064866,0.0731599,0.0819704,0.0913371,0.101293,0.11184,0.122935,0.134509,0.146491,0.15881,0.171388,0.184149,0.197015,0.209911
damage_costs,RCAM,fraction_of_GDP,0,0.00236638,0.00515644,0.00836985,0.0120037,0.0160731,0.0205915,0.0255397,0.0308979,0.0366923,0.0429721,0.0497634,0.0570657,0.064866,0.0731599,0.0819704,0.0913371,0.101293,0.11184,0.122935,0.134509,0.146491,0.15881,0.171388,0.184149,0.197015,0.209911
damage_costs,BRA,fraction_of_GDP,0,0.00236638,0.00515644,0.00836985,0.0120037,0.0160731,0.0205915,0.0255397,0.0308979,0.0366923,0.0429721,0.0497634,0.0570657,0.064866,0.0731599,0.0819704,0.0913371,0.101293,0.11184,0.122935,0.134509,0.146491,0.15881,0.171388,0.184149,0.197015,0.209911
damage_costs,RSAM,fraction_of_GDP,0,0.00236638,0.00515644,0.00836985,0.0120037,0.0160731,0.0205915,0.0255397,0.0308979,0.0366923,0.0429721,0.0497634,0.0570657,0.064866,0.0731599,0.0819704,0.0913371,0.101293,0.11184,0.122935,0.134509,0.146491,0.15881,0.171388,0.184149,0.197015,0.209911
damage_costs,NAF,fraction_of_GDP,0,0.0048779,0.0107234,0.0175678,0.0254265,0.0343411,0.0443481,0.0554182,0.0675146,0.0806914,0.0950513,0.110653,0.127501,0.145571,0.164855,0.185404,0.207305,0.23063,0.25539,0.281493,0.308787,0.337116,0.366319,0.396223,0.426648,0.457419,0.488359
damage_costs,WAF,fraction_of_GDP,0,0.00584438,0.0127435,0.0206791,0.0296323,0.0396387,0.0507301,0.0628506,0.0759449,0.0900857,0.105405,0.121971,0.139781,0.158799,0.179012,0.200483,0.223315,0.247594,0.273326,0.300397,0.328622,0.357817,0.387799,0.418371,0.449332,0.480488,0.511646
damage_costs,EAF,fraction_of_GDP,0,0.00584438,0.0127435,0.0206791,0.0296323,0.0396387,0.0507301,0.0628506,0.0759449,0.0900857,0.105405,0.121971,0.139781,0.158799,0.179012,0.200483,0.223315,0.247594,0.273326,0.300397,0.328622,0.357817,0.387799,0.418371,0.449332,0.480488,0.511646
damage_costs,SAF,fraction_of_GDP,0,0.00346365,0.00777468,0.0129642,0.0190484,0.0260685,0.0340611,0.0430004,0.0528542,0.0636764,0.0755669,0.0885837,0.102732,0.117992,0.134358,0.151879,0.170641,0.190715,0.212111,0.234744,0.258468,0.283135,0.308592,0.334674,0.361211,0.388037,0.414983
damage_costs,WEU,fraction_of_GDP,0,0.0011384,0.00253852,0.00419781,0.00610698,0.00826738,0.0106849,0.0133522,0.0162631,0.0194393,0.0229149,0.0267097,0.0308261,0.035258,0.0400039,0.0450792,0.0505093,0.0563157,0.0625009,0.0690387,0.0758856,0.082997,0.0903277,0.0978291,0.105451,0.113145,0.120861
damage_costs,CEU,fraction_of_GDP,0,0.00170062,0.00376424,0.00618526,0.00895595,0.012088,0.0155976,0.0194765,0.0237157,0.028345,0.0334133,0.0389483,0.0449535,0.0514198,0.0583451,0.0657518,0.073677,0.0821522,0.091181,0.100725,0.110722,0.121105,0.131808,0.142762,0.153892,0.165128,0.176396
damage_costs,TUR,fraction_of_GDP,0,0.00222648,0.00463873,0.00721543,0.00994047,0.0128114,0.0158258,0.0189677,0.0222236,0.0256012,0.0291157,0.0327717,0.036564,0.0404837,0.0445259,0.0486954,0.0530014,0.0574507,0.0620405,0.0667554,0.0715737,0.0764748,0.0814396,0.0864486,0.0914827,0.096524,0.101555
damage_costs,UKR,fraction_of_GDP,0,0.00169603,0.00360915,0.00572583,0.00803535,0.0105411,0.0132461,0.0161353,0.0191949,0.0224387,0.0258918,0.0295655,0.0334571,0.0375575,0.0418632,0.0463846,0.0511402,0.0561448,0.0613978,0.0668766,0.0725466,0.0783739,0.0843252,0.0903657,0.0964599,0.102574,0.108675
damage_costs,STAN,fraction_of_GDP,0,0.00169603,0.00360915,0.00572583,0.00803535,0.0105411,0.0132461,0.0161353,0.0191949,0.0224387,0.0258918,0.0295655,0.0334571,0.0375575,0.0418632,0.0463846,0.0511402,0.0561448,0.0613978,0.0668766,0.0725466,0.0783739,0.0843252,0.0903657,0.0964599,0.102574,0.108675
damage_costs,RUS,fraction_of_GDP,0,0.00169603,0.00360915,0.00572583,0.00803535,0.0105411,0.0132461,0.0161353,0.0191949,0.0224387,0.0258918,0.0295655,0.0334571,0.0375575,0.0418632,0.0463846,0.0511402,0.0561448,0.0613978,0.0668766,0.0725466,0.0783739,0.0843252,0.0903657,0.0964599,0.102574,0.108675
damage_costs,ME,fraction_of_GDP,0,0.00222648,0.00463873,0.00721543,0.00994047,0.0128114,0.0158258,0.0189677,0.0222236,0.0256012,0.0291157,0.0327717,0.036564,0.0404837,0.0445259,0.0486954,0.0530014,0.0574507,0.0620405,0.0667554,0.0715737,0.0764748,0.0814396,0.0864486,0.0914827,0.096524,0.101555
damage_costs,INDIA,fraction_of_GDP,0,0.00636999,0.0138501,0.0224245,0.032075,0.0428385,0.0547477,0.0677458,0.0817758,0.0969107,0.113285,0.130968,0.149956,0.170213,0.191725,0.214555,0.238808,0.264573,0.291854,0.320536,0.350429,0.381344,0.413093,0.445473,0.478279,0.51131,0.544367
damage_costs,KOR,fraction_of_GDP,0,0.00321483,0.00689794,0.0110422,0.0156396,0.0207028,0.0262427,0.0322364,0.0386605,0.0455409,0.0529266,0.0608423,0.0692854,0.0782408,0.0877023,0.0976917,0.108248,0.119401,0.131154,0.143462,0.156254,0.169459,0.183005,0.196817,0.210816,0.224927,0.239076
damage_costs,CHN,fraction_of_GDP,0,0.00236399,0.00485771,0.00744513,0.0101003,0.0128145,0.0155797,0.0183762,0.0211895,0.0240246,0.0268916,0.02979,0.032712,0.0356478,0.0385918,0.0415449,0.0445103,0.0474889,0.0504757,0.0534596,0.0564279,0.0593709,0.0622809,0.0651518,0.0679786,0.0707581,0.073488
damage_costs,SEAS,fraction_of_GDP,0,0.00677849,0.0144059,0.022857,0.0321084,0.0421764,0.053075,0.0647583,0.0771817,0.0903873,0.104457,0.119428,0.135293,0.152024,0.169606,0.188074,0.20749,0.227904,0.249315,0.271648,0.294784,0.318604,0.342989,0.367815,0.392954,0.418282,0.443677
damage_costs,INDO,fraction_of_GDP,0,0.00677849,0.0144059,0.022857,0.0321084,0.0421764,0.053075,0.0647583,0.0771817,0.0903873,0.104457,0.119428,0.135293,0.152024,0.169606,0.188074,0.20749,0.227904,0.249315,0.271648,0.294784,0.318604,0.342989,0.367815,0.392954,0.418282,0.443677
damage_costs,JAP,fraction_of_GDP,0,0.00230642,0.00511345,0.00844369,0.0123094,0.0167341,0.0217385,0.0273099,0.033431,0.0401296,0.0474586,0.0554493,0.064105,0.0734145,0.0833745,0.0940114,0.105371,0.117492,0.130379,0.143988,0.158237,0.173046,0.188331,0.203998,0.219955,0.236106,0.25236
damage_costs,OCE,fraction_of_GDP,0,0.00258023,0.00571597,0.00942398,0.0137122,0.0186057,0.0241263,0.0302562,0.0369735,0.0443118,0.0523342,0.0610763,0.070541,0.080714,0.0915913,0.103204,0.115604,0.128837,0.142909,0.157764,0.173311,0.189456,0.206103,0.223148,0.240484,0.258006,0.275608
damage_costs,RSAS,fraction_of_GDP,0,0.00537896,0.0114792,0.0182514,0.0256572,0.0337084,0.0424161,0.0517274,0.0615953,0.0720691,0.0832387,0.0951446,0.107777,0.121106,0.135119,0.149854,0.165378,0.181741,0.198944,0.216906,0.235506,0.254626,0.274149,0.293953,0.313916,0.33392,0.353849
damage_costs,RSAF,fraction_of_GDP,0,0.00584438,0.0127435,0.0206791,0.0296323,0.0396387,0.0507301,0.0628506,0.0759449,0.0900857,0.105405,0.121971,0.139781,0.158799,0.179012,0.200483,0.223315,0.247594,0.273326,0.300397,0.328622,0.357817,0.387799,0.418371,0.449332,0.480488,0.511646
damage_relative_global,Global,fraction_of_GDP,0,0.00277488,0.00611348,0.0100331,0.014574,0.0198064,0.025808,0.0326255,0.0402733,0.0487963,0.0582946,0.0688522,0.0804813,0.0931601,0.106889,0.12169,0.137527,0.154319,0.17191,0.190101,0.208783,0.227855,0.247166,0.266546,0.285841,0.304888,0.323461
damage_costs_non_slr,CAN,fraction_of_GDP,0,0.00166094,0.00367239,0.00603728,0.00875549,0.0118416,0.0153084,0.0191411,0.0233237,0.0278798,0.0328526,0.0382659,0.0441202,0.0504051,0.0571176,0.0642785,0.0719233,0.0800811,0.0887552,0.0979084,0.107479,0.117406,0.127626,0.138071,0.148674,0.159365,0.170079
damage_costs_non_slr,USA,fraction_of_GDP,0,0.00142693,0.0031336,0.00511951,0.00738257,0.00993346,0.0127817,0.0159142,0.0193176,0.0230106,0.0270279,0.0313879,0.0360905,0.0411271,0.0464948,0.05221,0.0583007,0.0647897,0.0716793,0.0789394,0.0865217,0.0943768,0.102455,0.110705,0.119071,0.127501,0.135942
damage_costs_non_slr,MEX,fraction_of_GDP,0,0.00206789,0.00453708,0.00740625,0.010672,0.0143495,0.0184521,0.022961,0.0278567,0.0331661,0.038939,0.0452017,0.051954,0.0591834,0.0668856,0.0750842,0.0838191,0.0931233,0.103,0.113405,0.12427,0.135525,0.147098,0.158914,0.170895,0.182967,0.195053
damage_costs_non_slr,RCAM,fraction_of_GDP,0,0.00206789,0.00453708,0.00740625,0.010672,0.0143495,0.0184521,0.022961,0.0278567,0.0331661,0.038939,0.0452017,0.051954,0.0591834,0.0668856,0.0750842,0.0838191,0.0931233,0.103,0.113405,0.12427,0.135525,0.147098,0.158914,0.170895,0.182967,0.195053
damage_costs_non_slr,BRA,fraction_of_GDP,0,0.00206789,0.00453708,0.00740625,0.010672,0.0143495,0.0184521,0.022961,0.0278567,0.0331661,0.038939,0.0452017,0.051954,0.0591834,0.0668856,0.0750842,0.0838191,0.0931233,0.103,0.113405,0.12427,0.135525,0.147098,0.158914,0.170895,0.182967,0.195053
damage_costs_non_slr,RSAM,fraction_of_GDP,0,0.00206789,0.00453708,0.00740625,0.010672,0.0143495,0.0184521,0.022961,0.0278567,0.0331661,0.038939,0.0452017,0.051954,0.0591834,0.0668856,0.0750842,0.0838191,0.0931233,0.103,0.113405,0.12427,0.135525,0.147098,0.158914,0.170895,0.182967,0.195053
damage_costs_non_slr,NAF,fraction_of_GDP,0,0.00337205,0.00759883,0.0127066,0.0187084,0.0256456,0.0335553,0.042409,0.0521723,0.0629025,0.0747051,0.0876403,0.101714,0.116903,0.133202,0.150664,0.169378,0.189418,0.210794,0.233416,0.257133,0.281792,0.307234,0.333291,0.359786,0.386548,0.413405
damage_costs_non_slr,WAF,fraction_of_GDP,0,0.00599223,0.0130503,0.0211564,0.030292,0.0404925,0.0517897,0.0641279,0.0774513,0.0918323,0.107403,0.124231,0.142313,0.161614,0.18212,0.203894,0.227039,0.251641,0.277705,0.305117,0.333693,0.363249,0.3936,0.424549,0.455897,0.487447,0.519006
damage_costs_non_slr,EAF,fraction_of_GDP,0,0.00599223,0.0130503,0.0211564,0.030292,0.0404925,0.0517897,0.0641279,0.0774513,0.0918323,0.107403,0.124231,0.142313,0.161614,0.18212,0.203894,0.227039,0.251641,0.277705,0.305117,0.333693,0.363249,0.3936,0.424549,0.455897,0.487447,0.519006
damage_costs_non_slr,SAF,fraction_of_GDP,0,0.00306131,0.00693986,0.0116654,0.0172535,0.0237453,0.0311774,0.0395246,0.048755,0.0589235,0.0701308,0.0824351,0.0958426,0.110333,0.125901,0.142598,0.160508,0.179704,0.200196,0.221899,0.244667,0.268353,0.292805,0.31786,0.343347,0.369101,0.394956
damage_costs_non_slr,WEU,fraction_of_GDP,0,0.001063,0.0023744,0.00393953,0.00576051,0.00784867,0.0102141,0.0128475,0.0157384,0.0189035,0.0223733,0.0261652,0.0302802,0.0347114,0.0394571,0.0445322,0.0499623,0.0557686,0.0619538,0.0684916,0.0753385,0.0824499,0.0897806,0.097282,0.104904,0.112598,0.120314
damage_costs_non_slr,CEU,fraction_of_GDP,0,0.0015437,0.00344992,0.00572661,0.00837705,0.0114178,0.0148637,0.0187013,0.0229153,0.0275299,0.03259,0.0381207,0.0441236,0.0505888,0.0575136,0.0649199,0.0728451,0.0813202,0.090349,0.0998934,0.10989,0.120273,0.130976,0.14193,0.15306,0.164296,0.175564
damage_costs_non_slr,TUR,fraction_of_GDP,0,0.00150394,0.00313949,0.00488289,0.00671695,0.00863908,0.0106472,0.0127255,0.014862,0.0170656,0.0193531,0.0217296,0.0241906,0.026728,0.029338,0.0320263,0.0348032,0.0376759,0.0406422,0.0436868,0.0467888,0.0499289,0.0530893,0.0562522,0.0594004,0.0625181,0.0655904
damage_costs_non_slr,UKR,fraction_of_GDP,0,0.00152933,0.00326326,0.00518769,0.00729165,0.0095785,0.0120514,0.0146951,0.0174965,0.0204694,0.0236394,0.027018,0.0306024,0.0343839,0.0383591,0.0425388,0.0469417,0.0515825,0.0564609,0.0615544,0.0668285,0.0722495,0.0777845,0.083399,0.0890582,0.0947288,0.100378
damage_costs_non_slr,STAN,fraction_of_GDP,0,0.00152933,0.00326326,0.00518769,0.00729165,0.0095785,0.0120514,0.0146951,0.0174965,0.0204694,0.0236394,0.027018,0.0306024,0.0343839,0.0383591,0.0425388,0.0469417,0.0515825,0.0564609,0.0615544,0.0668285,0.0722495,0.0777845,0.083399,0.0890582,0.0947288,0.100378
damage_costs_non_slr,RUS,fraction_of_GDP,0,0.00152933,0.00326326,0.00518769,0.00729165,0.0095785,0.0120514,0.0146951,0.0174965,0.0204694,0.0236394,0.027018,0.0306024,0.0343839,0.0383591,0.0425388,0.0469417,0.0515825,0.0564609,0.0615544,0.0668285,0.0722495,0.0777845,0.083399,0.0890582,0.0947288,0.100378
